id,year,first_name,middle_name,last_name,party,level,position,state,district,race_ethnicity
3932c,2009,Sheryl,L.,Allen,Republican,"State Legislative","State Representative","Utah - UT",19,White
3932c,2010,Sheryl,L.,Allen,Republican,"State Legislative","State Representative","Utah - UT",19,White
271862k,2009,Susan,,Allen,Republican,"State Legislative","State Representative","Missouri - MO",100,White
271862k,2010,Susan,,Allen,Republican,"State Legislative","State Representative","Missouri - MO",100,White
271862k,2011,Susan,,Allen,Republican,"State Legislative","State Representative","Missouri - MO",100,White
271862k,2012,Susan,,Allen,Republican,"State Legislative","State Representative","Missouri - MO",100,White
271862k,2013,Susan,,Allen,Republican,"State Legislative","State Representative","Missouri - MO",100,White
271862k,2014,Susan,,Allen,Republican,"State Legislative","State Representative","Missouri - MO",100,White
271862k,2015,Susan,,Allen,Republican,"State Legislative","State Representative","Missouri - MO",100,White
271862k,2016,Susan,,Allen,Republican,"State Legislative","State Representative","Missouri - MO",100,White
390549k,2012,Susan,,Allen,Democrat,"State Legislative","State Representative","Minnesota - MN",062B,"Native American"
390549k,2013,Susan,,Allen,Democrat,"State Legislative","State Representative","Minnesota - MN",062B,"Native American"
390549k,2014,Susan,,Allen,Democrat,"State Legislative","State Representative","Minnesota - MN",062B,"Native American"
390549k,2015,Susan,,Allen,Democrat,"State Legislative","State Representative","Minnesota - MN",062B,"Native American"
390549k,2016,Susan,,Allen,Democrat,"State Legislative","State Representative","Minnesota - MN",062B,"Native American"
390549k,2017,Susan,,Allen,Democrat,"State Legislative","State Representative","Minnesota - MN",062B,"Native American"
390549k,2018,Susan,,Allen,Democrat,"State Legislative","State Representative","Minnesota - MN",062B,"Native American"
265569k,2015,Sylvia,Tenney,Allen,Republican,"State Legislative","State Senator","Arizona - AZ",6,White
265569k,2016,Sylvia,Tenney,Allen,Republican,"State Legislative","State Senator","Arizona - AZ",6,White
265569k,2017,Sylvia,Tenney,Allen,Republican,"State Legislative","State Senator","Arizona - AZ",6,White
265569k,2018,Sylvia,Tenney,Allen,Republican,"State Legislative","State Senator","Arizona - AZ",6,White
265569k,2019,Sylvia,Tenney,Allen,Republican,"State Legislative","State Senator","Arizona - AZ",6,White
265569k,2020,Sylvia,Tenney,Allen,Republican,"State Legislative","State Senator","Arizona - AZ",6,White
265569k,2008,Sylvia,Tenney,Allen,Republican,"State Legislative","State Senator","Arizona - AZ",5,White
265569k,2009,Sylvia,Tenney,Allen,Republican,"State Legislative","State Senator","Arizona - AZ",5,White
265569k,2010,Sylvia,Tenney,Allen,Republican,"State Legislative","State Senator","Arizona - AZ",5,White
265569k,2011,Sylvia,Tenney,Allen,Republican,"State Legislative","State Senator","Arizona - AZ",5,White
13453c,2008,Willie,Mae,Allen,Democrat,"State Legislative","State Representative","Massachusetts - MA",Suf06,"Black/African American"
13453c,2009,Willie,Mae,Allen,Democrat,"State Legislative","State Representative","Massachusetts - MA",Suf06,"Black/African American"
13453c,2010,Willie,Mae,Allen,Democrat,"State Legislative","State Representative","Massachusetts - MA",Suf06,"Black/African American"
198772k,2009,Merita,A.,Allison,Republican,"State Legislative","State Representative","South Carolina - SC",36,White
198772k,2010,Merita,A.,Allison,Republican,"State Legislative","State Representative","South Carolina - SC",36,White
198772k,2011,Merita,A.,Allison,Republican,"State Legislative","State Representative","South Carolina - SC",36,White
198772k,2012,Merita,A.,Allison,Republican,"State Legislative","State Representative","South Carolina - SC",36,White
198772k,2013,Merita,A.,Allison,Republican,"State Legislative","State Representative","South Carolina - SC",36,White
198772k,2014,Merita,A.,Allison,Republican,"State Legislative","State Representative","South Carolina - SC",36,White
198772k,2015,Merita,A.,Allison,Republican,"State Legislative","State Representative","South Carolina - SC",36,White
198772k,2016,Merita,A.,Allison,Republican,"State Legislative","State Representative","South Carolina - SC",36,White
198772k,2017,Merita,A.,Allison,Republican,"State Legislative","State Representative","South Carolina - SC",36,White
198772k,2018,Merita,A.,Allison,Republican,"State Legislative","State Representative","South Carolina - SC",36,White
198772k,2019,Merita,A.,Allison,Republican,"State Legislative","State Representative","South Carolina - SC",36,White
198772k,2020,Merita,A.,Allison,Republican,"State Legislative","State Representative","South Carolina - SC",36,White
565336k,2017,Sue,,Allor,Republican,"State Legislative","State Representative","Michigan - MI",106,White
565336k,2018,Sue,,Allor,Republican,"State Legislative","State Representative","Michigan - MI",106,White
565336k,2019,Sue,,Allor,Republican,"State Legislative","State Representative","Michigan - MI",106,White
565336k,2020,Sue,,Allor,Republican,"State Legislative","State Representative","Michigan - MI",106,White
197099k,2008,Susan,W.,Almy,Democrat,"State Legislative","State Representative","New Hampshire - NH",45,White
197099k,2009,Susan,W.,Almy,Democrat,"State Legislative","State Representative","New Hampshire - NH",45,White
197099k,2010,Susan,W.,Almy,Democrat,"State Legislative","State Representative","New Hampshire - NH",45,White
197099k,2011,Susan,W.,Almy,Democrat,"State Legislative","State Representative","New Hampshire - NH",45,White
197099k,2012,Susan,W.,Almy,Democrat,"State Legislative","State Representative","New Hampshire - NH",45,White
197099k,2013,Susan,W.,Almy,Democrat,"State Legislative","State Representative","New Hampshire - NH",45,White
197099k,2014,Susan,W.,Almy,Democrat,"State Legislative","State Representative","New Hampshire - NH",45,White
197099k,2015,Susan,W.,Almy,Democrat,"State Legislative","State Representative","New Hampshire - NH",45,White
197099k,2016,Susan,W.,Almy,Democrat,"State Legislative","State Representative","New Hampshire - NH",45,White
197099k,2017,Susan,W.,Almy,Democrat,"State Legislative","State Representative","New Hampshire - NH",45,White
197099k,2018,Susan,W.,Almy,Democrat,"State Legislative","State Representative","New Hampshire - NH",45,White
197099k,2019,Susan,W.,Almy,Democrat,"State Legislative","State Representative","New Hampshire - NH",45,White
197099k,2020,Susan,W.,Almy,Democrat,"State Legislative","State Representative","New Hampshire - NH",45,White
564678k,2017,Teresa,,"Alonso Leon",Democrat,"State Legislative","State Representative","Oregon - OR",22,Hispanic/Latina
564678k,2018,Teresa,,"Alonso Leon",Democrat,"State Legislative","State Representative","Oregon - OR",22,Hispanic/Latina
564678k,2019,Teresa,,"Alonso Leon",Democrat,"State Legislative","State Representative","Oregon - OR",22,Hispanic/Latina
564678k,2020,Teresa,,"Alonso Leon",Democrat,"State Legislative","State Representative","Oregon - OR",22,Hispanic/Latina
5346c,2008,Elaine,,Alquist,Democrat,"State Legislative","State Senator","California - CA",13,White
5346c,2009,Elaine,,Alquist,Democrat,"State Legislative","State Senator","California - CA",13,White
5346c,2010,Elaine,,Alquist,Democrat,"State Legislative","State Senator","California - CA",13,White
5346c,2011,Elaine,,Alquist,Democrat,"State Legislative","State Senator","California - CA",13,White
5346c,2012,Elaine,,Alquist,Democrat,"State Legislative","State Senator","California - CA",13,White
293799k,2011,Lela,,Alston,Democrat,"State Legislative","State Representative","Arizona - AZ",24,White
293799k,2012,Lela,,Alston,Democrat,"State Legislative","State Representative","Arizona - AZ",24,White
293799k,2013,Lela,,Alston,Democrat,"State Legislative","State Representative","Arizona - AZ",24,White
293799k,2014,Lela,,Alston,Democrat,"State Legislative","State Representative","Arizona - AZ",24,White
293799k,2015,Lela,,Alston,Democrat,"State Legislative","State Representative","Arizona - AZ",24,White
293799k,2016,Lela,,Alston,Democrat,"State Legislative","State Representative","Arizona - AZ",24,White
293799k,2017,Lela,,Alston,Democrat,"State Legislative","State Representative","Arizona - AZ",24,White
293799k,2018,Lela,,Alston,Democrat,"State Legislative","State Representative","Arizona - AZ",24,White
293799k,2019,Lela,,Alston,Democrat,"State Legislative","State Senator","Arizona - AZ",24,White
293799k,2020,Lela,,Alston,Democrat,"State Legislative","State Senator","Arizona - AZ",24,White
15886c,2011,Tiffany,,Alston,Democrat,"State Legislative","State Representative","Maryland - MD",24,"Black/African American"
15886c,2012,Tiffany,,Alston,Democrat,"State Legislative","State Representative","Maryland - MD",24,"Black/African American"
726315k,2020,Vernetta,,Alston,Democrat,"State Legislative","State Representative","North Carolina - NC",29,"Black/African American"
214519k,2008,Pamela,J.,Althoff,Republican,"State Legislative","State Senator","Illinois - IL",32,White
214519k,2009,Pamela,J.,Althoff,Republican,"State Legislative","State Senator","Illinois - IL",32,White
214519k,2010,Pamela,J.,Althoff,Republican,"State Legislative","State Senator","Illinois - IL",32,White
214519k,2011,Pamela,J.,Althoff,Republican,"State Legislative","State Senator","Illinois - IL",32,White
214519k,2012,Pamela,J.,Althoff,Republican,"State Legislative","State Senator","Illinois - IL",32,White
214519k,2013,Pamela,J.,Althoff,Republican,"State Legislative","State Senator","Illinois - IL",32,White
214519k,2014,Pamela,J.,Althoff,Republican,"State Legislative","State Senator","Illinois - IL",32,White
214519k,2015,Pamela,J.,Althoff,Republican,"State Legislative","State Senator","Illinois - IL",32,White
214519k,2016,Pamela,J.,Althoff,Republican,"State Legislative","State Senator","Illinois - IL",32,White
214519k,2017,Pamela,J.,Althoff,Republican,"State Legislative","State Senator","Illinois - IL",32,White
214519k,2018,Pamela,J.,Althoff,Republican,"State Legislative","State Senator","Illinois - IL",32,White
587697k,2017,Debra,,Altschiller,Democrat,"State Legislative","State Representative","New Hampshire - NH",125,White
587697k,2018,Debra,,Altschiller,Democrat,"State Legislative","State Representative","New Hampshire - NH",125,White
587697k,2019,Debra,,Altschiller,Democrat,"State Legislative","State Representative","New Hampshire - NH",125,White
587697k,2020,Debra,,Altschiller,Democrat,"State Legislative","State Representative","New Hampshire - NH",125,White
269830k,2009,Carol,,Alvarado,Democrat,"State Legislative","State Representative","Texas - TX",145,Hispanic/Latina
269830k,2010,Carol,,Alvarado,Democrat,"State Legislative","State Representative","Texas - TX",145,Hispanic/Latina
269830k,2011,Carol,,Alvarado,Democrat,"State Legislative","State Representative","Texas - TX",145,Hispanic/Latina
269830k,2012,Carol,,Alvarado,Democrat,"State Legislative","State Representative","Texas - TX",145,Hispanic/Latina
269830k,2013,Carol,,Alvarado,Democrat,"State Legislative","State Representative","Texas - TX",145,Hispanic/Latina
269830k,2014,Carol,,Alvarado,Democrat,"State Legislative","State Representative","Texas - TX",145,Hispanic/Latina
269830k,2015,Carol,,Alvarado,Democrat,"State Legislative","State Representative","Texas - TX",145,Hispanic/Latina
269830k,2016,Carol,,Alvarado,Democrat,"State Legislative","State Representative","Texas - TX",145,Hispanic/Latina
269830k,2017,Carol,,Alvarado,Democrat,"State Legislative","State Representative","Texas - TX",145,Hispanic/Latina
269830k,2018,Carol,,Alvarado,Democrat,"State Legislative","State Representative","Texas - TX",145,Hispanic/Latina
269830k,2019,Carol,,Alvarado,Democrat,"State Legislative","State Senator","Texas - TX",6,Hispanic/Latina
269830k,2020,Carol,,Alvarado,Democrat,"State Legislative","State Senator","Texas - TX",6,Hispanic/Latina
671738k,2019,Karen,,Alzate,Democrat,"State Legislative","State Representative","Rhode Island - RI",60,Hispanic/Latina
671738k,2020,Karen,,Alzate,Democrat,"State Legislative","State Representative","Rhode Island - RI",60,Hispanic/Latina
551874k,2016,Beryl,Adams,Amedee,Republican,"State Legislative","State Representative","Louisiana - LA",51,White
551874k,2017,Beryl,Adams,Amedee,Republican,"State Legislative","State Representative","Louisiana - LA",51,White
551874k,2018,Beryl,Adams,Amedee,Republican,"State Legislative","State Representative","Louisiana - LA",51,White
551874k,2019,Beryl,Adams,Amedee,Republican,"State Legislative","State Representative","Louisiana - LA",51,White
551874k,2020,Beryl,Adams,Amedee,Republican,"State Legislative","State Representative","Louisiana - LA",51,White
477852k,2015,Carol,,Ammons,Democrat,"State Legislative","State Representative","Illinois - IL",103,"Black/African American"
477852k,2016,Carol,,Ammons,Democrat,"State Legislative","State Representative","Illinois - IL",103,"Black/African American"
477852k,2017,Carol,,Ammons,Democrat,"State Legislative","State Representative","Illinois - IL",103,"Black/African American"
477852k,2018,Carol,,Ammons,Democrat,"State Legislative","State Representative","Illinois - IL",103,"Black/African American"
477852k,2019,Carol,,Ammons,Democrat,"State Legislative","State Representative","Illinois - IL",103,"Black/African American"
477852k,2020,Carol,,Ammons,Democrat,"State Legislative","State Representative","Illinois - IL",103,"Black/African American"
10592c,2008,Fran,,Amos,Republican,"State Legislative","State Representative","Michigan - MI",43,White
7552c,2008,Kristen,J.,Amundson,Democrat,"State Legislative","State Representative","Virginia - VA",44,White
7552c,2009,Kristen,J.,Amundson,Democrat,"State Legislative","State Representative","Virginia - VA",44,White
228631k,2008,Janet,,Ancel,Democrat,"State Legislative","State Representative","Vermont - VT",82,White
228631k,2009,Janet,,Ancel,Democrat,"State Legislative","State Representative","Vermont - VT",82,White
228631k,2010,Janet,,Ancel,Democrat,"State Legislative","State Representative","Vermont - VT",82,White
228631k,2011,Janet,,Ancel,Democrat,"State Legislative","State Representative","Vermont - VT",82,White
228631k,2012,Janet,,Ancel,Democrat,"State Legislative","State Representative","Vermont - VT",82,White
